Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,Email,Phone,Region,State,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Priority,Customer_Segment,Delivery_Days,Customer_Rating,Returned
ORD008086,2022-06-16,2022-06-23,CUST01271,Gunbir Rana,Male,43,lipika65@example.com,2123877020,Central,Chhattisgarh,Raipur,P1110,Cookware Set,Home & Kitchen,Nike,8,20874,15.0,141943.2,105489.6,36453.6,Credit Card,Critical,Regular,7,5.0,Yes
ORD008087,2023-01-17,2023-01-22,CUST00147,Wridesh Bhatti,Male,63,kalakritika@example.org,03476841732,Central,Madhya Pradesh,Ujjain,P1109,Cookware Set,Home & Kitchen,Dell,3,14529,5.0,41407.65,33680.76,7726.89,Cash,Medium,Premium,5,2.0,No
ORD008088,2022-08-25,2022-08-28,CUST00003,Pooja Sheth,Female,47,devanshbali@example.com,+915594899847,Central,Madhya Pradesh,Gwalior,P1003,Laptop,Electronics,Nike,3,97580,25.0,219555.0,239359.98,-19804.98,Debit Card,High,Corporate,3,3.0,No
ORD008089,2023-05-16,2023-05-18,CUST00551,Madhav Swaminathan,Male,50,ekavirbarman@example.net,04970261480,South,Telangana,Nizamabad,P1067,Jacket,Clothing,Boat,5,95311,0.0,476555.0,395852.45,80702.55,Cash,Medium,Corporate,2,4.0,No
ORD008090,2023-02-15,2023-02-16,CUST00029,Kiaan Butala,Male,32,muttianya@example.net,2233753816,West,Maharashtra,Nagpur,P1090,Blazer,Clothing,Milton,7,67062,20.0,375547.2,269470.81,106076.39,Net Banking,Medium,Premium,1,4.0,No
ORD008091,2022-01-05,2022-01-12,CUST02636,Udyati Hayre,Female,68,aayush34@example.com,07271020724,Central,Madhya Pradesh,Gwalior,P1148,Helmet,Sports,Sony,9,87451,15.0,669000.15,633113.91,35886.24,Cash,Low,Corporate,7,1.0,No
ORD008092,2023-03-26,2023-03-30,CUST00057,Shivansh Magar,Male,49,pchoudhry@example.net,09827195741,West,Goa,Panaji,P1089,Blazer,Clothing,Apple,1,70115,20.0,56092.0,41874.77,14217.23,UPI,Medium,Corporate,4,4.0,Yes
ORD008093,2022-06-10,2022-06-16,CUST03880,Prisha Nagar,Female,26,chandranpooja@example.net,5958015796,North,Haryana,Ambala,P1120,Air Fryer,Home & Kitchen,Samsung,8,72011,10.0,518479.2,323075.04,195404.16,Debit Card,High,Corporate,6,4.0,No
ORD008094,2025-04-30,2025-05-05,CUST01984,Jeet Bhatnagar,Male,37,,,South,Kerala,Kannur,P1035,Dining Table,Furniture,Reebok,9,12415,,89388.0,86788.44,2599.56,Net Banking,Medium,Corporate,5,,Yes
ORD008095,2023-09-17,2023-09-22,CUST02450,Balveer Tailor,Male,64,regereyansh@example.com,+917689436489,Central,Chhattisgarh,Korba,P1050,Study Table,Furniture,Puma,5,48076,5.0,228361.0,195577.15,32783.85,Debit Card,Low,Premium,5,2.0,No
ORD008096,2022-06-07,2022-06-08,CUST01955,Frado Varghese,Male,53,gaurangibal@example.net,2516710143,South,Kerala,Thrissur,P1125,Football,Sports,LG,9,53764,10.0,435488.4,407496.69,27991.71,Debit Card,Critical,Premium,1,4.0,No
ORD008097,2022-07-27,2022-07-28,CUST03299,Lila Mishra,Female,46,thomashans@example.org,06322493875,West,Maharashtra,Aurangabad,P1068,Jacket,Clothing,Cello,9,75347,5.0,644216.85,490190.4,154026.45,Cash,High,Premium,1,5.0,No
ORD008098,2025-03-11,2025-03-12,CUST02714,Tanvi Sachdeva,Female,51,vidhi61@example.net,2511906723,West,Rajasthan,Udaipur,P1145,Dumbbell,Sports,Samsung,10,90527,0.0,905270.0,693282.0,211988.0,Debit Card,High,Premium,1,5.0,No
ORD008099,2023-12-31,2024-01-06,CUST00947,Bimala Bansal,Female,41,lankagabriel@example.org,05782729751,North,Uttarakhand,Roorkee,P1102,Water Bottle,Home & Kitchen,Bajaj,7,28438,25.0,149299.5,139697.6,9601.9,Debit Card,Medium,Premium,6,2.0,No
ORD008100,2023-01-09,2023-01-13,CUST01814,Unnati Dass,Female,48,mdugar@example.org,+915632596416,East,West Bengal,Durgapur,P1087,Sweater,Clothing,Dell,2,71566,10.0,128818.8,81340.1,47478.7,Cash,Critical,Corporate,4,5.0,No
ORD008101,2022-07-16,2022-07-22,CUST03415,Harish Om,Male,53,chaudharibrinda@example.org,08805663379,East,Odisha,Rourkela,P1040,Bed,Furniture,Samsung,1,98919,10.0,89027.1,62323.67,26703.43,Debit Card,Low,Premium,6,2.0,No
ORD008102,2024-02-10,2024-02-15,CUST03151,Sarthak Gole,Male,21,nadkarnirayaan@example.com,1876724382,East,Bihar,Gaya,P1016,Bluetooth Speaker,Electronics,Adidas,1,92849,5.0,88206.55,53004.39,35202.16,Cash,Critical,Premium,5,1.0,No
ORD008103,2022-09-12,2022-09-18,CUST01625,Samesh Bail,Male,43,ogopal@example.org,+910373905877,West,Maharashtra,Nagpur,P1076,Sneakers,Clothing,Dell,7,37009,5.0,246109.85,178439.59,67670.26,Credit Card,Medium,Corporate,6,2.0,No
ORD008104,2022-09-28,2022-09-30,CUST03908,Priya Swamy,Female,56,xkari@example.org,7444395940,South,Tamil Nadu,Salem,P1039,Sofa,Furniture,Sony,5,73012,5.0,346807.0,295053.85,51753.15,UPI,Low,Corporate,2,1.0,No
ORD008105,2023-06-06,2023-06-10,CUST03415,Harish Om,Male,53,chaudharibrinda@example.org,08805663379,East,Odisha,Rourkela,P1089,Blazer,Clothing,Apple,7,70115,30.0,343563.5,293123.39,50440.11,Debit Card,High,Corporate,4,5.0,No
ORD008106,2022-11-17,2022-11-21,CUST01096,Hredhaan Mishra,Male,59,qrandhawa@example.com,0199914605,Central,Chhattisgarh,Bilaspur,P1066,Jeans,Clothing,Sony,9,37000,0.0,333000.0,249980.85,83019.15,Cash,Low,Corporate,4,4.0,No
ORD008107,2025-03-14,2025-03-15,CUST01261,Gavin Dube,Male,48,harinakshi38@example.org,00079080551,South,Karnataka,Mangalore,P1034,Dining Table,Furniture,Prestige,10,18631,25.0,139732.5,130949.5,8783.0,Cash,Medium,Premium,1,2.0,No
ORD008108,2023-01-23,2023-01-30,CUST01963,Upkaar Andra,Male,41,mitterhredhaan@example.org,+919215862253,North,Punjab,Amritsar,P1012,Smartwatch,Electronics,Puma,2,50297,10.0,90534.6,58245.42,32289.18,Credit Card,Low,Premium,7,3.0,No
ORD008109,2023-01-05,2023-01-07,CUST02313,Laksh Guha,Male,60,nakulbhatti@example.com,+911283186212,Central,Madhya Pradesh,Ujjain,P1021,Power Bank,Electronics,Prestige,6,47066,10.0,254156.4,173067.0,81089.4,Net Banking,Critical,Premium,2,1.0,No
ORD008110,2023-10-07,2023-10-11,CUST03490,Oviya Lala,Female,57,lalljagdish@example.net,0486272661,Central,Chhattisgarh,Durg,P1048,Bookshelf,Furniture,Dell,8,70014,15.0,476095.2,462399.36,13695.84,Debit Card,Low,Premium,4,4.0,Yes
ORD008111,2022-11-30,2022-12-07,CUST01190,Xiti Biswas,Female,61,zbhatnagar@example.net,5537905814,Central,Madhya Pradesh,Indore,P1065,Jeans,Clothing,LG,2,9787,30.0,13701.8,13784.92,-83.12,UPI,Critical,Regular,7,1.0,Yes
ORD008112,2022-09-11,2022-09-17,CUST02804,Irya Kaur,Female,68,qvarughese@example.net,+914361304313,Central,Madhya Pradesh,Ujjain,P1138,Yoga Mat,Sports,Reebok,9,70782,5.0,605186.1,413657.37,191528.73,Net Banking,Critical,Regular,6,3.0,No
ORD008113,2024-03-21,2024-03-23,CUST01175,Anvi Dar,Female,22,patlanakul@example.com,+916494970820,East,Jharkhand,Bokaro,P1081,Kurta,Clothing,Sony,9,63592,15.0,486478.8,351480.51,134998.29,Cash,Low,Corporate,2,5.0,No
ORD008114,2023-07-03,2023-07-09,CUST03080,Arya Mukhopadhyay,Female,37,divyanori@example.net,00506516861,North,Punjab,Bathinda,P1025,Keyboard,Electronics,Cello,9,7831,30.0,49335.3,43606.35,5728.95,Debit Card,High,Corporate,6,1.0,No
ORD008115,2023-11-27,2023-11-29,CUST01081,Vincent Varty,Male,37,siyathakur@example.net,0127327937,East,Bihar,Darbhanga,P1004,Smartphone,Electronics,Sony,7,4665,15.0,27756.75,18252.15,9504.6,Debit Card,Critical,Regular,2,3.0,No
ORD008116,2025-09-16,2025-09-23,CUST01664,Raagini Chauhan,Female,32,jackvyas@example.net,0006634875,Central,Madhya Pradesh,Bhopal,P1125,Football,Sports,LG,3,53764,25.0,120969.0,135832.23,-14863.23,UPI,High,Corporate,7,5.0,No
ORD008117,2025-10-27,2025-10-28,CUST00265,Rachana Dasgupta,Female,30,shravya35@example.net,04740216353,South,Kerala,Thiruvananthapuram,P1014,Headphones,Electronics,Nike,5,16861,0.0,84305.0,70979.3,13325.7,UPI,Medium,Premium,1,3.0,No
ORD008118,2023-04-01,2023-04-03,CUST03757,Edhitha Edwin,Female,24,bhasinaarav@example.org,+913235972415,West,Gujarat,Ahmedabad,P1129,Basketball,Sports,Milton,5,54464,10.0,245088.0,215315.4,29772.6,Credit Card,Medium,Premium,2,3.0,Yes
ORD008119,2023-03-21,2023-03-28,CUST00075,Maanas Devi,Male,62,pbhatia@example.net,+911160642979,South,Tamil Nadu,Salem,P1141,Skipping Rope,Sports,Nike,9,78693,10.0,637413.3,481862.61,155550.69,Cash,Medium,Premium,7,4.0,No
ORD008120,2022-10-17,2022-10-19,CUST02945,Jagrati Chatterjee,Female,44,kaultristan@example.com,06677641596,Central,Chhattisgarh,Durg,P1143,Tennis Ball,Sports,Philips,9,76074,20.0,547732.8,415608.48,132124.32,Credit Card,Low,Premium,2,5.0,No
ORD008121,2022-09-09,2022-09-11,CUST03291,Advika Basak,Female,45,ubika74@example.net,+911321679916,East,West Bengal,Siliguri,P1136,Yoga Mat,Sports,Sony,6,84580,30.0,355236.0,356667.96,-1431.96,Credit Card,Critical,Corporate,2,5.0,No
ORD008122,2025-06-06,2025-06-09,CUST00711,Arya More,Female,29,sbajwa@example.net,03808767640,South,Karnataka,Bengaluru,P1111,Cookware Set,Home & Kitchen,HP,4,79776,10.0,287193.6,195671.04,91522.56,Debit Card,Low,Regular,3,5.0,No
ORD008123,2025-04-13,2025-04-16,CUST00486,Sanaya Setty,Female,52,ishanigoyal@example.com,7343605885,Central,Madhya Pradesh,Indore,P1148,Helmet,Sports,Sony,8,87451,10.0,629647.2,562767.92,66879.28,Cash,High,Corporate,3,3.0,No
ORD008124,2024-03-02,2024-03-06,CUST01998,Sara Ravel,Female,65,gadekrishna@example.org,+919027400463,Central,Chhattisgarh,Korba,P1025,Keyboard,Electronics,Cello,8,7831,30.0,43853.6,38761.2,5092.4,Cash,Critical,Regular,4,4.0,No
ORD008125,2025-09-25,2025-09-28,CUST01651,Naksh Krishnamurthy,Male,68,shivansh35@example.com,0389948035,North,Punjab,Bathinda,P1083,Track Pant,Clothing,Apple,3,51673,25.0,116264.25,97593.9,18670.35,Cash,Low,Corporate,3,2.0,No
ORD008126,2022-04-16,2022-04-23,CUST01168,Faraj Oza,Male,62,aditya03@example.net,1941163309,North,Haryana,Ambala,P1130,Badminton Racket,Sports,LG,7,92417,5.0,614573.05,376784.17,237788.88,Cash,Critical,Regular,7,4.0,No
ORD008127,2022-05-11,2022-05-17,CUST01041,Sarthak Khosla,Male,60,andrew29@example.net,8758757295,North,Punjab,Bathinda,P1137,Yoga Mat,Sports,Nike,4,89565,10.0,322434.0,302495.0,19939.0,Debit Card,Critical,Corporate,6,5.0,No
ORD008128,2022-05-18,2022-05-20,CUST02608,Sai Sunder,Female,37,,,South,Karnataka,Mangalore,P1036,Dining Table,Furniture,LG,7,14871,,88482.45,62026.44,26456.01,Debit Card,Low,Premium,2,,No
ORD008129,2023-03-02,2023-03-04,CUST01174,Jeremiah Chokshi,Male,56,kalaudyati@example.org,03345343685,East,Jharkhand,Bokaro,P1147,Dumbbell,Sports,Cello,2,26325,25.0,39487.5,34710.38,4777.12,Credit Card,High,Corporate,2,1.0,No
ORD008130,2022-01-17,2022-01-18,CUST00630,Aarna Lalla,Female,45,zinal95@example.net,9351163226,West,Goa,Mapusa,P1015,Headphones,Electronics,Apple,7,50115,20.0,280644.0,201235.79,79408.21,Credit Card,Medium,Regular,1,2.0,No
ORD008131,2022-12-29,2023-01-04,CUST00935,Arjun Sridhar,Male,30,yganguly@example.org,01649040845,East,Odisha,Cuttack,P1013,Headphones,Electronics,Reebok,2,96147,25.0,144220.5,132265.1,11955.4,UPI,Low,Corporate,6,2.0,No
ORD008132,2024-05-23,2024-05-24,CUST02150,Kiaan Ravel,Male,53,kashish39@example.net,03051911512,South,Kerala,Kochi,P1078,Sneakers,Clothing,Lenovo,3,72632,0.0,217896.0,126242.97,91653.03,Debit Card,Medium,Regular,1,5.0,No
ORD008133,2024-02-24,2024-03-02,CUST02222,Barkha Hora,Female,42,vsura@example.org,09884082702,South,Kerala,Thiruvananthapuram,P1009,Tablet,Electronics,Philips,6,1351,15.0,6890.1,6303.54,586.56,Debit Card,Medium,Premium,7,2.0,No
ORD008134,2024-12-17,2024-12-24,CUST02725,Gautami Wali,Female,35,nathmichael@example.net,06389889105,Central,Chhattisgarh,Bilaspur,P1143,Tennis Ball,Sports,Philips,6,76074,25.0,342333.0,277072.32,65260.68,Cash,High,Regular,7,1.0,No
ORD008135,2025-12-03,2025-12-09,CUST02100,Meera More,Female,47,nachiketgoda@example.com,08562608477,East,Odisha,Sambalpur,P1040,Bed,Furniture,Samsung,9,98919,15.0,756730.35,560913.03,195817.32,Cash,Medium,Premium,6,4.0,No
ORD008136,2023-08-24,2023-08-31,CUST00277,Aarnav Kumer,Male,30,cheemabalendra@example.com,8697562287,South,Tamil Nadu,Trichy,P1100,Water Bottle,Home & Kitchen,Sony,1,81916,5.0,77820.2,69590.62,8229.58,Credit Card,High,Regular,7,4.0,Yes
ORD008137,2025-06-21,2025-06-27,CUST01904,Hemang Pandit,Male,24,siyakhanna@example.com,03717309149,Central,Madhya Pradesh,Jabalpur,P1080,Kurta,Clothing,Samsung,10,22298,25.0,167235.0,149825.7,17409.3,Credit Card,High,Premium,6,5.0,Yes
ORD008138,2023-10-13,2023-10-19,CUST00955,Anya Shere,Female,19,upadhritisom@example.com,7471716602,East,West Bengal,Asansol,P1148,Helmet,Sports,Sony,5,87451,25.0,327941.25,351729.95,-23788.7,Debit Card,Critical,Premium,6,1.0,No
ORD008139,2025-07-24,2025-07-28,CUST02161,Lopa Kohli,Female,34,umangbadami@example.com,+914593538894,East,West Bengal,Kolkata,P1084,Track Pant,Clothing,Lenovo,4,60138,20.0,192441.6,152888.8,39552.8,Credit Card,High,Regular,4,3.0,Yes
ORD008140,2025-04-03,2025-04-06,CUST03692,Ishita Dara,Female,30,pallavi86@example.net,7282967673,North,Punjab,Bathinda,P1058,Recliner,Furniture,Boat,3,88539,15.0,225774.45,197874.96,27899.49,Net Banking,Low,Premium,3,3.0,No
ORD008141,2023-02-16,2023-02-19,CUST00985,Udyati Kibe,Female,49,krishnaganguly@example.net,9343461452,East,Odisha,Bhubaneswar,P1118,Air Fryer,Home & Kitchen,Philips,3,15163,0.0,45489.0,26045.79,19443.21,Credit Card,Critical,Premium,3,3.0,No
ORD008142,2024-03-08,2024-03-09,CUST02415,Priya Gandhi,Female,68,hravi@example.com,+916198193094,Central,Chhattisgarh,Bilaspur,P1082,Track Pant,Clothing,Prestige,4,50172,0.0,200688.0,110508.16,90179.84,Credit Card,Low,Regular,1,1.0,No
ORD008143,2025-04-27,2025-04-30,CUST03028,Bimala Tata,Female,54,divya85@example.com,7828384459,Central,Madhya Pradesh,Jabalpur,P1031,Office Chair,Furniture,Nike,7,98147,15.0,583974.65,493568.81,90405.84,UPI,High,Regular,3,2.0,No
ORD008144,2022-10-20,2022-10-23,CUST01649,Simon Khurana,Male,41,indrajitbhatia@example.net,4841967000,West,Gujarat,Ahmedabad,P1124,Football,Sports,Boat,8,46857,20.0,299884.8,293900.16,5984.64,UPI,Critical,Corporate,3,2.0,No
ORD008145,2025-10-14,2025-10-16,CUST02110,Idika Jha,Female,54,atharvuppal@example.org,4764383339,West,Rajasthan,Udaipur,P1003,Laptop,Electronics,Nike,10,97580,0.0,975800.0,797866.6,177933.4,Debit Card,Medium,Corporate,2,3.0,No
ORD008146,2022-05-25,2022-05-27,CUST01830,Aarnav Bhatnagar,Male,60,kkaul@example.net,+911735106948,South,Telangana,Khammam,P1100,Water Bottle,Home & Kitchen,Sony,9,81916,25.0,552933.0,626315.58,-73382.58,Cash,High,Regular,2,5.0,No
ORD008147,2025-01-09,2025-01-10,CUST02850,Anmol Goda,Male,32,neeldutt@example.org,+919878062390,East,Bihar,Muzaffarpur,P1084,Track Pant,Clothing,Lenovo,1,60138,5.0,57131.1,38222.2,18908.9,Cash,Critical,Corporate,1,1.0,No
ORD008148,2022-03-09,2022-03-11,CUST00663,Kevin Barad,Male,67,kalpit21@example.org,06812693995,North,Uttarakhand,Haridwar,P1099,Pressure Cooker,Home & Kitchen,Nike,6,41941,10.0,226481.4,208540.44,17940.96,Net Banking,High,Corporate,2,3.0,No
ORD008149,2025-07-03,2025-07-06,CUST03795,Nikita Sodhi,Female,60,ekanshnagarajan@example.com,09263416045,South,Kerala,Kannur,P1101,Water Bottle,Home & Kitchen,Samsung,9,13604,30.0,85705.2,70030.71,15674.49,Cash,Medium,Premium,3,1.0,Yes
ORD008150,2023-07-13,2023-07-16,CUST01042,Jhalak Parmar,Female,53,voommen@example.net,3947170362,North,Haryana,Ambala,P1068,Jacket,Clothing,Cello,8,75347,5.0,572637.2,435724.8,136912.4,Debit Card,Critical,Regular,3,5.0,No
ORD008151,2025-07-03,2025-07-07,CUST00928,Abhimanyu Bhandari,Male,69,qchhabra@example.net,03377109708,South,Tamil Nadu,Coimbatore,P1038,Sofa,Furniture,Philips,5,61848,20.0,247392.0,219169.0,28223.0,Cash,Low,Regular,4,3.0,No
ORD008152,2025-11-23,2025-11-29,CUST03395,Warjas Karnik,Male,59,manbirhayer@example.com,+912317421816,Central,Chhattisgarh,Korba,P1045,Wardrobe,Furniture,Nike,9,82459,25.0,556598.25,474617.61,81980.64,Cash,Critical,Corporate,6,3.0,No
ORD008153,2025-05-17,2025-05-24,CUST02132,Priya Hegde,Female,28,gunbir64@example.org,08630376946,East,West Bengal,Durgapur,P1034,Dining Table,Furniture,Prestige,4,18631,15.0,63345.4,52379.8,10965.6,Debit Card,High,Corporate,7,2.0,No
ORD008154,2025-08-19,2025-08-25,CUST03454,Ekanta Lata,Female,57,farajmisra@example.com,07534172305,Central,Madhya Pradesh,Ujjain,P1015,Headphones,Electronics,Apple,1,50115,0.0,50115.0,28747.97,21367.03,UPI,Critical,Corporate,6,2.0,Yes
ORD008155,2023-05-31,2023-06-06,CUST03839,Ronith Bhattacharyya,Male,54,varshatiwari@example.net,1276566863,East,Bihar,Darbhanga,P1057,Coffee Table,Furniture,Cello,9,28260,15.0,216189.0,210764.97,5424.03,UPI,Critical,Corporate,6,3.0,Yes
ORD008156,2024-06-19,2024-06-24,CUST02776,Omaja Gandhi,Female,21,srivastavacaleb@example.net,0636521379,South,Telangana,Nizamabad,P1014,Headphones,Electronics,Nike,7,16861,5.0,112125.65,99371.02,12754.63,Net Banking,Low,Corporate,5,4.0,Yes
ORD008157,2022-02-25,2022-03-01,CUST03048,Advik Kamdar,Male,22,schand@example.net,6262462161,East,Bihar,Patna,P1081,Kurta,Clothing,Sony,6,63592,20.0,305241.6,234320.34,70921.26,Cash,Low,Premium,4,2.0,No
ORD008158,2025-09-14,2025-09-21,CUST02191,Imaran Joshi,Male,45,aayushsachar@example.net,3063693949,South,Tamil Nadu,Salem,P1013,Headphones,Electronics,Reebok,4,96147,10.0,346129.2,264530.2,81599.0,Cash,Medium,Premium,7,4.0,No
ORD008159,2022-06-17,2022-06-18,CUST01754,Aarav Lad,Male,24,,,West,Goa,Vasco,P1085,Sweater,Clothing,Cello,6,25390,,137106.0,97347.12,39758.88,UPI,High,Corporate,1,,No
ORD008160,2024-09-14,2024-09-18,CUST03771,Ekapad Dara,Male,50,vbhat@example.org,04720206136,Central,Chhattisgarh,Bilaspur,P1143,Tennis Ball,Sports,Philips,10,76074,5.0,722703.0,461787.2,260915.8,Debit Card,Medium,Regular,4,5.0,No
ORD008161,2025-03-20,2025-03-27,CUST02040,Samar Rajan,Male,25,charan74@example.net,+910818502818,West,Rajasthan,Ajmer,P1064,Jeans,Clothing,Apple,3,4617,5.0,13158.45,11190.09,1968.36,Debit Card,Medium,Corporate,7,4.0,No
ORD008162,2025-07-19,2025-07-25,CUST01426,Saumya Chandran,Female,28,anika36@example.com,0350404791,West,Maharashtra,Nashik,P1102,Water Bottle,Home & Kitchen,Bajaj,4,28438,25.0,85314.0,79827.2,5486.8,Debit Card,High,Corporate,6,1.0,No
ORD008163,2023-01-26,2023-01-28,CUST02845,Netra Thakur,Female,36,shankarchampak@example.com,+910734977111,East,Jharkhand,Hazaribagh,P1135,Gym Gloves,Sports,Adidas,9,43525,20.0,313380.0,248189.49,65190.51,Credit Card,Low,Corporate,2,3.0,No
ORD008164,2025-10-12,2025-10-13,CUST01509,Ria Mander,Female,40,masteramruta@example.org,+911012954669,East,Bihar,Darbhanga,P1023,Monitor,Electronics,Sony,6,21917,5.0,124926.9,90562.56,34364.34,Net Banking,High,Corporate,1,4.0,No
ORD008165,2022-08-24,2022-08-31,CUST03388,Nidhi Cherian,Female,59,veertiwari@example.net,05342323183,Central,Madhya Pradesh,Gwalior,P1148,Helmet,Sports,Sony,3,87451,5.0,249235.35,211037.97,38197.38,Debit Card,Medium,Premium,7,5.0,No
ORD008166,2025-08-21,2025-08-25,CUST02324,Nidra Seth,Female,28,ishabarad@example.org,+918248341268,South,Kerala,Kochi,P1063,T-Shirt,Clothing,Puma,5,1442,15.0,6128.5,4119.05,2009.45,Debit Card,Critical,Regular,4,1.0,Yes
ORD008167,2023-08-22,2023-08-23,CUST00578,Zarna Chahal,Female,53,sswaminathan@example.com,06201239045,South,Karnataka,Belagavi,P1145,Dumbbell,Sports,Samsung,1,90527,30.0,63368.9,69328.2,-5959.3,Net Banking,Critical,Corporate,1,5.0,No
ORD008168,2025-04-02,2025-04-06,CUST01627,Zashil Andra,Male,69,qravi@example.org,+916246354785,Central,Chhattisgarh,Korba,P1100,Water Bottle,Home & Kitchen,Sony,6,81916,15.0,417771.6,417543.72,227.88,Credit Card,High,Corporate,4,3.0,Yes
ORD008169,2025-09-24,2025-09-28,CUST03523,Faras Iyengar,Male,61,lnagar@example.org,+915306407072,North,Uttarakhand,Nainital,P1077,Sneakers,Clothing,Philips,3,10380,20.0,24912.0,21266.73,3645.27,Cash,Low,Corporate,4,4.0,No
ORD008170,2022-09-12,2022-09-14,CUST03404,Neel Soman,Male,35,oeshi98@example.net,+911074843054,East,Jharkhand,Ranchi,P1102,Water Bottle,Home & Kitchen,Bajaj,2,28438,20.0,45500.8,39913.6,5587.2,Cash,Critical,Regular,2,4.0,No
ORD008171,2022-10-25,2022-11-01,CUST02448,Ekani Ramesh,Female,22,parthkunda@example.com,8407926529,South,Tamil Nadu,Madurai,P1119,Air Fryer,Home & Kitchen,Cello,7,91073,5.0,605635.45,523510.4,82125.05,Cash,Critical,Regular,7,4.0,No
ORD008172,2022-01-24,2022-01-31,CUST01356,Ekaja Pandya,Female,22,jalsakarpe@example.net,+910043092353,Central,Chhattisgarh,Raipur,P1039,Sofa,Furniture,Sony,2,73012,10.0,131421.6,118021.54,13400.06,Debit Card,Low,Corporate,7,5.0,Yes
ORD008173,2024-10-13,2024-10-14,CUST03288,Tarak Tara,Male,60,bailwarhi@example.net,+917730404305,East,West Bengal,Howrah,P1123,Cricket Bat,Sports,Cello,9,5729,10.0,46404.9,42263.37,4141.53,Credit Card,Critical,Premium,1,4.0,Yes
ORD008174,2025-12-03,2025-12-04,CUST02116,Vrishti Tata,Female,49,fiyazarora@example.com,+915730162643,Central,Chhattisgarh,Raipur,P1137,Yoga Mat,Sports,Nike,7,89565,0.0,626955.0,529366.25,97588.75,Credit Card,Critical,Corporate,1,2.0,Yes
ORD008175,2025-02-20,2025-02-27,CUST03719,Chandran Sem,Male,46,chaturagandhi@example.com,08953040713,East,Jharkhand,Dhanbad,P1071,Shirt,Clothing,Boat,9,46938,30.0,295709.4,286024.32,9685.08,Cash,Critical,Regular,7,2.0,No
ORD008176,2025-06-04,2025-06-06,CUST00485,Jack Panchal,Male,38,ytrivedi@example.org,06631996046,South,Karnataka,Bengaluru,P1051,Study Table,Furniture,Godrej,9,40806,0.0,367254.0,228371.67,138882.33,Net Banking,Medium,Corporate,2,4.0,Yes
ORD008177,2023-05-13,2023-05-17,CUST02730,Hemal Mital,Female,27,fhalder@example.com,+915193796923,Central,Chhattisgarh,Raipur,P1100,Water Bottle,Home & Kitchen,Sony,8,81916,20.0,524262.4,556724.96,-32462.56,Cash,Low,Corporate,4,1.0,No
ORD008178,2024-10-03,2024-10-08,CUST01699,Banjeet Mand,Male,47,batrawatika@example.org,6860073615,West,Goa,Panaji,P1088,Blazer,Clothing,Puma,6,77069,20.0,369931.2,320469.78,49461.42,Net Banking,Medium,Regular,5,1.0,No
ORD008179,2022-08-03,2022-08-06,CUST00645,Tara Dani,Female,48,,,South,Kerala,Thiruvananthapuram,P1148,Helmet,Sports,Sony,2,87451,,139921.6,140691.98,-770.38,Debit Card,Medium,Corporate,3,,Yes
ORD008180,2024-08-21,2024-08-27,CUST01506,Nitesh Khanna,Male,40,ekaniprabhu@example.org,+911053831373,West,Goa,Margao,P1007,Tablet,Electronics,Boat,10,29393,0.0,293930.0,201272.3,92657.7,Debit Card,Low,Regular,6,4.0,Yes
ORD008181,2025-07-01,2025-07-08,CUST01328,Rayaan Gala,Male,25,isha55@example.com,+914087952296,South,Tamil Nadu,Trichy,P1007,Tablet,Electronics,Boat,8,29393,5.0,223386.8,161017.84,62368.96,Debit Card,Medium,Corporate,7,2.0,No
ORD008182,2025-09-02,2025-09-03,CUST03575,Zashil Kothari,Male,57,,,South,Karnataka,Belagavi,P1008,Tablet,Electronics,Cello,6,36963,,199600.2,175832.04,23768.16,UPI,Low,Premium,1,,No
ORD008183,2022-09-22,2022-09-29,CUST02644,Lakshmi Borde,Female,34,skapadia@example.net,6674619715,North,Haryana,Hisar,P1114,Vacuum Cleaner,Home & Kitchen,Nike,10,56018,5.0,532171.0,447474.3,84696.7,Debit Card,Critical,Corporate,7,4.0,No
ORD008184,2024-12-13,2024-12-18,CUST01199,Gayathri Samra,Female,55,raksha70@example.com,+911716694074,North,Haryana,Hisar,P1080,Kurta,Clothing,Samsung,2,22298,10.0,40136.4,29965.14,10171.26,Debit Card,Critical,Corporate,5,5.0,No
ORD008185,2023-06-09,2023-06-14,CUST01452,Gaurangi Issac,Female,18,xhayer@example.com,02079867987,East,Jharkhand,Bokaro,P1077,Sneakers,Clothing,Philips,3,10380,5.0,29583.0,21266.73,8316.27,Debit Card,Medium,Regular,5,1.0,No
ORD008186,2024-09-14,2024-09-16,CUST00593,Umang Das,Male,67,buchreva@example.org,08835227529,East,West Bengal,Asansol,P1120,Air Fryer,Home & Kitchen,Samsung,6,72011,25.0,324049.5,242306.28,81743.22,UPI,High,Corporate,2,1.0,No
ORD008187,2024-06-06,2024-06-07,CUST02444,Damyanti De,Female,54,ugole@example.org,+914826861845,East,West Bengal,Howrah,P1109,Cookware Set,Home & Kitchen,Dell,3,14529,15.0,37048.95,33680.76,3368.19,Net Banking,Low,Premium,1,2.0,Yes
